Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,204,1709471892.55346,1709471892.55346,UDP,192.168.0.4,53,192.168.0.2,57938,,,,,
102.0,205,1709471892.3772688,1709471892.3772688,UDP,192.168.0.2,45092,192.168.0.4,53,,L,,0.0,0.0
,206,1709471892.6031013,1709471892.6031013,UDP,192.168.0.4,53,192.168.0.2,45092,,,,,
103.0,207,1709471892.383922,1709471892.383922,UDP,192.168.0.2,57262,192.168.0.4,53,,L,,0.0,0.0
,208,1709471892.6037312,1709471892.6037312,UDP,192.168.0.4,53,192.168.0.2,57262,,,,,
104.0,209,1709471892.604466,1709471892.604466,UDP,192.168.0.2,33137,192.168.0.4,53,,L,,0.0,0.0
,210,1709471892.605834,1709471892.605834,UDP,192.168.0.4,53,192.168.0.2,33137,,,,,
105.0,211,1709471893.245201,1709471893.245201,UDP,192.168.0.2,48904,192.168.0.4,53,,L,,0.0,0.0
,212,1709471893.2464669,1709471893.2464669,UDP,192.168.0.4,53,192.168.0.2,48904,,,,,
106.0,213,1709471864.753404,1709471894.1668017,UDP,192.168.0.2,50002,192.168.0.4,53,,L,,0.0,0.0
,214,1709471864.8108487,1709471894.3362825,UDP,192.168.0.4,53,192.168.0.2,50002,,,,,
107.0,215,1709471894.1671743,1709471894.1671743,UDP,192.168.0.2,53726,192.168.0.4,53,,L,,0.0,0.0
,216,1709471894.3362825,1709471894.3362825,UDP,192.168.0.4,53,192.168.0.2,53726,,,,,
108.0,217,1709471894.1877725,1709471894.1877725,UDP,192.168.0.2,37189,192.168.0.4,53,,L,,0.0,0.0
,218,1709471894.396355,1709471894.396355,UDP,192.168.0.4,53,192.168.0.2,37189,,,,,
109.0,219,1709471894.2029505,1709471894.2029505,UDP,192.168.0.2,35975,192.168.0.4,53,,L,,0.0,0.0
,220,1709471894.3963544,1709471894.3963544,UDP,192.168.0.4,53,192.168.0.2,35975,,,,,
110.0,221,1709471894.4020069,1709471894.4020069,UDP,192.168.0.2,56329,192.168.0.4,53,,L,,0.0,0.0
,222,1709471894.413651,1709471894.413651,UDP,192.168.0.4,53,192.168.0.2,56329,,,,,
111.0,223,1709471896.1939747,1709471896.1939747,UDP,192.168.0.2,42797,192.168.0.4,53,,L,,0.0,0.0
,224,1709471896.419732,1709471896.419732,UDP,192.168.0.4,53,192.168.0.2,42797,,,,,
112.0,225,1709471896.194147,1709471896.194147,UDP,192.168.0.2,43265,192.168.0.4,53,,L,,0.0,0.0
,226,1709471896.419732,1709471896.419732,UDP,192.168.0.4,53,192.168.0.2,43265,,,,,
113.0,227,1709471896.1943023,1709471896.1943023,UDP,192.168.0.2,53326,192.168.0.4,53,,L,,0.0,0.0
,228,1709471896.313594,1709471896.313594,UDP,192.168.0.4,53,192.168.0.2,53326,,,,,
114.0,229,1709471896.194498,1709471896.194498,UDP,192.168.0.2,39027,192.168.0.4,53,,L,,0.0,0.0
,230,1709471896.3135936,1709471896.3135936,UDP,192.168.0.4,53,192.168.0.2,39027,,,,,
115.0,231,1709471899.1603413,1709471899.1603413,UDP,192.168.0.2,38182,192.168.0.4,53,,L,,0.0,0.0
,232,1709471899.355857,1709471899.355857,UDP,192.168.0.4,53,192.168.0.2,38182,,,,,
116.0,233,1709471899.1605144,1709471899.1605144,UDP,192.168.0.2,43956,192.168.0.4,53,,L,,0.0,0.0
,234,1709471899.355857,1709471899.355857,UDP,192.168.0.4,53,192.168.0.2,43956,,,,,
117.0,235,1709471899.3645115,1709471899.3645115,UDP,192.168.0.2,57542,192.168.0.4,53,,L,,0.0,0.0
,236,1709471899.3788605,1709471899.3788605,UDP,192.168.0.4,53,192.168.0.2,57542,,,,,
118.0,237,1709471899.593649,1709471899.5987968,UDP,192.168.0.2,58864,192.168.0.4,53,,L,,0.0,0.0
,238,1709471899.5985997,1709471899.599734,UDP,192.168.0.4,53,192.168.0.2,58864,,,,,
119.0,239,1709471899.5970094,1709471899.5989113,UDP,192.168.0.2,46001,192.168.0.4,53,,L,,0.0,0.0
,240,1709471899.5986,1709471899.5997343,UDP,192.168.0.4,53,192.168.0.2,46001,,,,,
120.0,241,1709471899.6086123,1709471899.6455956,UDP,192.168.0.2,51238,192.168.0.4,53,,L,,0.0,0.0
,242,1709471899.6203396,1709471899.6645513,UDP,192.168.0.4,53,192.168.0.2,51238,,,,,
121.0,243,1709471899.621379,1709471899.6488426,UDP,192.168.0.2,39381,192.168.0.4,53,,L,,0.0,0.0
,244,1709471899.6398091,1709471899.6645515,UDP,192.168.0.4,53,192.168.0.2,39381,,,,,
