Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
482,1654936851.846901,1654936851.954828,TCP,192.168.2.2,80.0,192.168.1.3,46112.0,,P,T1586.001,,
483,1654936851.954739,1654936852.044665,TCP,192.168.1.3,46114.0,192.168.2.2,80.0,,P,T1586.001,,
484,1654936851.954929,1654936852.044984,TCP,192.168.2.2,80.0,192.168.1.3,46114.0,,P,T1586.001,,
485,1654936852.044852,1654936852.156928,TCP,192.168.1.3,46118.0,192.168.2.2,80.0,,P,T1586.001,,
486,1654936852.045173,1654936852.157125,TCP,192.168.2.2,80.0,192.168.1.3,46118.0,,P,T1586.001,,
487,1654936852.157041,1654936852.245029,TCP,192.168.1.3,46120.0,192.168.2.2,80.0,,P,T1586.001,,
488,1654936852.157224,1654936852.245315,TCP,192.168.2.2,80.0,192.168.1.3,46120.0,,P,T1586.001,,
489,1654936852.245165,1654936852.334475,TCP,192.168.1.3,46122.0,192.168.2.2,80.0,,P,T1586.001,,
490,1654936852.245526,1654936852.334683,TCP,192.168.2.2,80.0,192.168.1.3,46122.0,,P,T1586.001,,
491,1654936852.33459,1654936852.42807,TCP,192.168.1.3,46124.0,192.168.2.2,80.0,,P,T1586.001,,
492,1654936852.334916,1654936852.42825,TCP,192.168.2.2,80.0,192.168.1.3,46124.0,,P,T1586.001,,
493,1654936852.428185,1654936852.513665,TCP,192.168.1.3,46126.0,192.168.2.2,80.0,,P,T1586.001,,
494,1654936852.428323,1654936852.513899,TCP,192.168.2.2,80.0,192.168.1.3,46126.0,,P,T1586.001,,
495,1654936852.513753,1654936852.633894,TCP,192.168.1.3,46128.0,192.168.2.2,80.0,,P,T1586.001,,
496,1654936852.514031,1654936852.634174,TCP,192.168.2.2,80.0,192.168.1.3,46128.0,,P,T1586.001,,
497,1654936852.634046,1654936852.732291,TCP,192.168.1.3,46130.0,192.168.2.2,80.0,,P,T1586.001,,
498,1654936852.634418,1654936852.732657,TCP,192.168.2.2,80.0,192.168.1.3,46130.0,,P,T1586.001,,
499,1654936852.732429,1654936852.811032,TCP,192.168.1.3,46132.0,192.168.2.2,80.0,,P,T1586.001,,
500,1654936852.732815,1654936852.811262,TCP,192.168.2.2,80.0,192.168.1.3,46132.0,,P,T1586.001,,
501,1654936852.811168,1654936852.912081,TCP,192.168.1.3,46134.0,192.168.2.2,80.0,,P,T1586.001,,
502,1654936852.811343,1654936852.912298,TCP,192.168.2.2,80.0,192.168.1.3,46134.0,,P,T1586.001,,
503,1654936852.912195,1654936853.006347,TCP,192.168.1.3,46136.0,192.168.2.2,80.0,,P,T1586.001,,
504,1654936852.91244,1654936853.006639,TCP,192.168.2.2,80.0,192.168.1.3,46136.0,,P,T1586.001,,
505,1654936853.006542,1654936853.116247,TCP,192.168.1.3,46138.0,192.168.2.2,80.0,,P,T1586.001,,
506,1654936853.006835,1654936853.116624,TCP,192.168.2.2,80.0,192.168.1.3,46138.0,,P,T1586.001,,
507,1654936853.116601,1654936853.233489,TCP,192.168.1.3,46140.0,192.168.2.2,80.0,,P,T1586.001,,
508,1654936853.116854,1654936853.233826,TCP,192.168.2.2,80.0,192.168.1.3,46140.0,,P,T1586.001,,
509,1654936853.233651,1654936853.33071,TCP,192.168.1.3,46142.0,192.168.2.2,80.0,,P,T1586.001,,
510,1654936853.234027,1654936853.330976,TCP,192.168.2.2,80.0,192.168.1.3,46142.0,,P,T1586.001,,
511,1654936853.330852,1654936853.396842,TCP,192.168.1.3,46144.0,192.168.2.2,80.0,,P,T1586.001,,
512,1654936853.331107,1654936853.397009,TCP,192.168.2.2,80.0,192.168.1.3,46144.0,,P,T1586.001,,
513,1654936853.396922,1654936853.475488,TCP,192.168.1.3,46146.0,192.168.2.2,80.0,,P,T1586.001,,
514,1654936853.397101,1654936853.47568,TCP,192.168.2.2,80.0,192.168.1.3,46146.0,,P,T1586.001,,
515,1654936853.47558,1654936853.549764,TCP,192.168.1.3,46148.0,192.168.2.2,80.0,,P,T1586.001,,
516,1654936853.475866,1654936853.549955,TCP,192.168.2.2,80.0,192.168.1.3,46148.0,,P,T1586.001,,
517,1654936853.549864,1654936853.649181,TCP,192.168.1.3,46150.0,192.168.2.2,80.0,,P,T1586.001,,
518,1654936853.550078,1654936853.649426,TCP,192.168.2.2,80.0,192.168.1.3,46150.0,,P,T1586.001,,
519,1654936853.649181,1654936853.74434,TCP,192.168.1.3,46152.0,192.168.2.2,80.0,,P,T1586.001,,
520,1654936853.649435,1654936853.744537,TCP,192.168.2.2,80.0,192.168.1.3,46152.0,,P,T1586.001,,
521,1654936853.74445,1654936853.849375,TCP,192.168.1.3,46154.0,192.168.2.2,80.0,,P,T1586.001,,
522,1654936853.744645,1654936853.849592,TCP,192.168.2.2,80.0,192.168.1.3,46154.0,,P,T1586.001,,
523,1654936853.849489,1654936854.040257,TCP,192.168.1.3,46156.0,192.168.2.2,80.0,,P,T1586.001,,
524,1654936853.849741,1654936854.040841,TCP,192.168.2.2,80.0,192.168.1.3,46156.0,,P,T1586.001,,
525,1654936854.040537,1654936854.246032,TCP,192.168.1.3,46158.0,192.168.2.2,80.0,,P,T1586.001,,
526,1654936854.041132,1654936854.246779,TCP,192.168.2.2,80.0,192.168.1.3,46158.0,,P,T1586.001,,
527,1654936854.246281,1654936854.377351,TCP,192.168.1.3,46160.0,192.168.2.2,80.0,,P,T1586.001,,
528,1654936854.246801,1654936854.377653,TCP,192.168.2.2,80.0,192.168.1.3,46160.0,,P,T1586.001,,
529,1654936854.377461,1654936854.563165,TCP,192.168.1.3,46162.0,192.168.2.2,80.0,,P,T1586.001,,
530,1654936854.377855,1654936854.563749,TCP,192.168.2.2,80.0,192.168.1.3,46162.0,,P,T1586.001,,
531,1654936854.5635,1654936854.76323,TCP,192.168.1.3,46166.0,192.168.2.2,80.0,,P,T1586.001,,
532,1654936854.564024,1654936854.76363,TCP,192.168.2.2,80.0,192.168.1.3,46166.0,,P,T1586.001,,
533,1654936854.763453,1654936854.913199,TCP,192.168.1.3,46168.0,192.168.2.2,80.0,,P,T1586.001,,
534,1654936854.763885,1654936854.913587,TCP,192.168.2.2,80.0,192.168.1.3,46168.0,,P,T1586.001,,
535,1654936854.913408,1654936855.048139,TCP,192.168.1.3,46170.0,192.168.2.2,80.0,,P,T1586.001,,
536,1654936854.913733,1654936855.048631,TCP,192.168.2.2,80.0,192.168.1.3,46170.0,,P,T1586.001,,
537,1654936855.048328,1654936855.17669,TCP,192.168.1.3,46172.0,192.168.2.2,80.0,,P,T1586.001,,
538,1654936855.048644,1654936855.176879,TCP,192.168.2.2,80.0,192.168.1.3,46172.0,,P,T1586.001,,
539,1654936855.176764,1654936855.292268,TCP,192.168.1.3,46174.0,192.168.2.2,80.0,,P,T1586.001,,
540,1654936855.176977,1654936855.292585,TCP,192.168.2.2,80.0,192.168.1.3,46174.0,,P,T1586.001,,
541,1654936855.292444,1654936855.422092,TCP,192.168.1.3,46176.0,192.168.2.2,80.0,,P,T1586.001,,
542,1654936855.292733,1654936855.422652,TCP,192.168.2.2,80.0,192.168.1.3,46176.0,,P,T1586.001,,
543,1654936855.422239,1654936855.580801,TCP,192.168.1.3,46178.0,192.168.2.2,80.0,,P,T1586.001,,
544,1654936855.42267,1654936855.581001,TCP,192.168.2.2,80.0,192.168.1.3,46178.0,,P,T1586.001,,
545,1654936855.580924,1654936855.705257,TCP,192.168.1.3,46180.0,192.168.2.2,80.0,,P,T1586.001,,
546,1654936855.581133,1654936855.705651,TCP,192.168.2.2,80.0,192.168.1.3,46180.0,,P,T1586.001,,
547,1654936855.705492,1654936855.813587,TCP,192.168.1.3,46184.0,192.168.2.2,80.0,,P,T1586.001,,
548,1654936855.705808,1654936855.813901,TCP,192.168.2.2,80.0,192.168.1.3,46184.0,,P,T1586.001,,
549,1654936855.813727,1654936855.93205,TCP,192.168.1.3,46186.0,192.168.2.2,80.0,,P,T1586.001,,
550,1654936855.81398,1654936855.932321,TCP,192.168.2.2,80.0,192.168.1.3,46186.0,,P,T1586.001,,
551,1654936855.932184,1654936856.016378,TCP,192.168.1.3,46188.0,192.168.2.2,80.0,,P,T1586.001,,
552,1654936855.932437,1654936856.016537,TCP,192.168.2.2,80.0,192.168.1.3,46188.0,,P,T1586.001,,
553,1654936856.016472,1654936856.103732,TCP,192.168.1.3,46190.0,192.168.2.2,80.0,,P,T1586.001,,
554,1654936856.016608,1654936856.103989,TCP,192.168.2.2,80.0,192.168.1.3,46190.0,,P,T1586.001,,
555,1654936856.103866,1654936856.189867,TCP,192.168.1.3,46192.0,192.168.2.2,80.0,,P,T1586.001,,
556,1654936856.10413,1654936856.190073,TCP,192.168.2.2,80.0,192.168.1.3,46192.0,,P,T1586.001,,
557,1654936856.190042,1654936856.272485,TCP,192.168.1.3,46194.0,192.168.2.2,80.0,,P,T1586.001,,
558,1654936856.190275,1654936856.272709,TCP,192.168.2.2,80.0,192.168.1.3,46194.0,,P,T1586.001,,
559,1654936856.272639,1654936856.367612,TCP,192.168.1.3,46196.0,192.168.2.2,80.0,,P,T1586.001,,
560,1654936856.272808,1654936856.367848,TCP,192.168.2.2,80.0,192.168.1.3,46196.0,,P,T1586.001,,
561,1654936856.367715,1654936856.491418,TCP,192.168.1.3,46198.0,192.168.2.2,80.0,,P,T1586.001,,
562,1654936856.36789,1654936856.491959,TCP,192.168.2.2,80.0,192.168.1.3,46198.0,,P,T1586.001,,
563,1654936856.491875,1654936856.579571,TCP,192.168.1.3,46202.0,192.168.2.2,80.0,,P,T1586.001,,
564,1654936856.492439,1654936856.579826,TCP,192.168.2.2,80.0,192.168.1.3,46202.0,,P,T1586.001,,
565,1654936856.57971,1654936856.679845,TCP,192.168.1.3,46204.0,192.168.2.2,80.0,,P,T1586.001,,
566,1654936856.579975,1654936856.680085,TCP,192.168.2.2,80.0,192.168.1.3,46204.0,,P,T1586.001,,
567,1654936856.67996,1654936856.767231,TCP,192.168.1.3,46206.0,192.168.2.2,80.0,,P,T1586.001,,
568,1654936856.680183,1654936856.767911,TCP,192.168.2.2,80.0,192.168.1.3,46206.0,,P,T1586.001,,
569,1654936856.767569,1654936856.963833,TCP,192.168.1.3,46208.0,192.168.2.2,80.0,,P,T1586.001,,
570,1654936856.768165,1654936856.964349,TCP,192.168.2.2,80.0,192.168.1.3,46208.0,,P,T1586.001,,
571,1654936856.964089,1654936857.107399,TCP,192.168.1.3,46210.0,192.168.2.2,80.0,,P,T1586.001,,
572,1654936856.964672,1654936857.107745,TCP,192.168.2.2,80.0,192.168.1.3,46210.0,,P,T1586.001,,
573,1654936857.107494,1654936857.292805,TCP,192.168.1.3,46214.0,192.168.2.2,80.0,,P,T1586.001,,
574,1654936857.107837,1654936857.293257,TCP,192.168.2.2,80.0,192.168.1.3,46214.0,,P,T1586.001,,
575,1654936857.292973,1654936857.498472,TCP,192.168.1.3,46216.0,192.168.2.2,80.0,,P,T1586.001,,
576,1654936857.29359,1654936857.499098,TCP,192.168.2.2,80.0,192.168.1.3,46216.0,,P,T1586.001,,
577,1654936857.49875,1654936857.64303,TCP,192.168.1.3,46218.0,192.168.2.2,80.0,,P,T1586.001,,
578,1654936857.49912,1654936857.643363,TCP,192.168.2.2,80.0,192.168.1.3,46218.0,,P,T1586.001,,
579,1654936857.64303,1654936857.741737,TCP,192.168.1.3,46220.0,192.168.2.2,80.0,,P,T1586.001,,
580,1654936857.643372,1654936857.742228,TCP,192.168.2.2,80.0,192.168.1.3,46220.0,,P,T1586.001,,
581,1654936857.741981,1654936857.836509,TCP,192.168.1.3,46222.0,192.168.2.2,80.0,,P,T1586.001,,
582,1654936857.742491,1654936857.836712,TCP,192.168.2.2,80.0,192.168.1.3,46222.0,,P,T1586.001,,
583,1654936857.836619,1654936857.941047,TCP,192.168.1.3,46224.0,192.168.2.2,80.0,,P,T1586.001,,
584,1654936857.836795,1654936857.941371,TCP,192.168.2.2,80.0,192.168.1.3,46224.0,,P,T1586.001,,
585,1654936857.941263,1654936858.04112,TCP,192.168.1.3,46226.0,192.168.2.2,80.0,,P,T1586.001,,
586,1654936857.941495,1654936858.041364,TCP,192.168.2.2,80.0,192.168.1.3,46226.0,,P,T1586.001,,
587,1654936858.041336,1654936858.161118,TCP,192.168.1.3,46228.0,192.168.2.2,80.0,,P,T1586.001,,
588,1654936858.041566,1654936858.161327,TCP,192.168.2.2,80.0,192.168.1.3,46228.0,,P,T1586.001,,
589,1654936858.161118,1654936858.280022,TCP,192.168.1.3,46230.0,192.168.2.2,80.0,,P,T1586.001,,
590,1654936858.16134,1654936858.280353,TCP,192.168.2.2,80.0,192.168.1.3,46230.0,,P,T1586.001,,
591,1654936858.280082,1654936858.379364,TCP,192.168.1.3,46232.0,192.168.2.2,80.0,,P,T1586.001,,
592,1654936858.280361,1654936858.379599,TCP,192.168.2.2,80.0,192.168.1.3,46232.0,,P,T1586.001,,
593,1654936858.379485,1654936858.466869,TCP,192.168.1.3,46234.0,192.168.2.2,80.0,,P,T1586.001,,
594,1654936858.37968,1654936858.467169,TCP,192.168.2.2,80.0,192.168.1.3,46234.0,,P,T1586.001,,
595,1654936858.467236,1654936858.590828,TCP,192.168.1.3,46236.0,192.168.2.2,80.0,,P,T1586.001,,
596,1654936858.467516,1654936858.591071,TCP,192.168.2.2,80.0,192.168.1.3,46236.0,,P,T1586.001,,
597,1654936858.591068,1654936858.705434,TCP,192.168.1.3,46238.0,192.168.2.2,80.0,,P,T1586.001,,
598,1654936858.591296,1654936858.706024,TCP,192.168.2.2,80.0,192.168.1.3,46238.0,,P,T1586.001,,
599,1654936858.705739,1654936858.825341,TCP,192.168.1.3,46240.0,192.168.2.2,80.0,,P,T1586.001,,
600,1654936858.70629,1654936858.825539,TCP,192.168.2.2,80.0,192.168.1.3,46240.0,,P,T1586.001,,
601,1654936858.82545,1654936859.025023,TCP,192.168.1.3,46242.0,192.168.2.2,80.0,,P,T1586.001,,
602,1654936858.825621,1654936859.025551,TCP,192.168.2.2,80.0,192.168.1.3,46242.0,,P,T1586.001,,
603,1654936859.025538,1654936859.168987,TCP,192.168.1.3,46244.0,192.168.2.2,80.0,,P,T1586.001,,
604,1654936859.026122,1654936859.169082,TCP,192.168.2.2,80.0,192.168.1.3,46244.0,,P,T1586.001,,
605,1654936859.169489,1654936859.339388,TCP,192.168.1.3,46246.0,192.168.2.2,80.0,,P,T1586.001,,
606,1654936859.16996,1654936859.339796,TCP,192.168.2.2,80.0,192.168.1.3,46246.0,,P,T1586.001,,
607,1654936859.339666,1654936859.506483,TCP,192.168.1.3,46248.0,192.168.2.2,80.0,,P,T1586.001,,
608,1654936859.339962,1654936859.506969,TCP,192.168.2.2,80.0,192.168.1.3,46248.0,,P,T1586.001,,
609,1654936859.506765,1654936859.667432,TCP,192.168.1.3,46250.0,192.168.2.2,80.0,,P,T1586.001,,
610,1654936859.507317,1654936859.667698,TCP,192.168.2.2,80.0,192.168.1.3,46250.0,,P,T1586.001,,
611,1654936859.667597,1654936859.797626,TCP,192.168.1.3,46252.0,192.168.2.2,80.0,,P,T1586.001,,
612,1654936859.667789,1654936859.797974,TCP,192.168.2.2,80.0,192.168.1.3,46252.0,,P,T1586.001,,
613,1654936859.797871,1654936859.912868,TCP,192.168.1.3,46254.0,192.168.2.2,80.0,,P,T1586.001,,
614,1654936859.798155,1654936859.913198,TCP,192.168.2.2,80.0,192.168.1.3,46254.0,,P,T1586.001,,
615,1654936859.913078,1654936860.000249,TCP,192.168.1.3,46256.0,192.168.2.2,80.0,,P,T1586.001,,
616,1654936859.913307,1654936860.000742,TCP,192.168.2.2,80.0,192.168.1.3,46256.0,,P,T1586.001,,
617,1654936860.000462,1654936860.100984,TCP,192.168.1.3,46258.0,192.168.2.2,80.0,,P,T1586.001,,
618,1654936860.000757,1654936860.101048,TCP,192.168.2.2,80.0,192.168.1.3,46258.0,,P,T1586.001,,
619,1654936860.100984,1654936860.206378,TCP,192.168.1.3,46260.0,192.168.2.2,80.0,,P,T1586.001,,
620,1654936860.101241,1654936860.206701,TCP,192.168.2.2,80.0,192.168.1.3,46260.0,,P,T1586.001,,
621,1654936860.206445,1654936860.296585,TCP,192.168.1.3,46262.0,192.168.2.2,80.0,,P,T1586.001,,
622,1654936860.206711,1654936860.296869,TCP,192.168.2.2,80.0,192.168.1.3,46262.0,,P,T1586.001,,
623,1654936860.296724,1654936860.402223,TCP,192.168.1.3,46264.0,192.168.2.2,80.0,,P,T1586.001,,
624,1654936860.297025,1654936860.402543,TCP,192.168.2.2,80.0,192.168.1.3,46264.0,,P,T1586.001,,
625,1654936860.402543,1654936860.511699,TCP,192.168.1.3,46266.0,192.168.2.2,80.0,,P,T1586.001,,
626,1654936860.402847,1654936860.512099,TCP,192.168.2.2,80.0,192.168.1.3,46266.0,,P,T1586.001,,
627,1654936860.511846,1654936860.624432,TCP,192.168.1.3,46268.0,192.168.2.2,80.0,,P,T1586.001,,
628,1654936860.512186,1654936860.624615,TCP,192.168.2.2,80.0,192.168.1.3,46268.0,,P,T1586.001,,
629,1654936860.624618,1654936860.718551,TCP,192.168.1.3,46270.0,192.168.2.2,80.0,,P,T1586.001,,
630,1654936860.624779,1654936860.718884,TCP,192.168.2.2,80.0,192.168.1.3,46270.0,,P,T1586.001,,
631,1654936860.71862,1654936860.817406,TCP,192.168.1.3,46272.0,192.168.2.2,80.0,,P,T1586.001,,
632,1654936860.718892,1654936860.81771,TCP,192.168.2.2,80.0,192.168.1.3,46272.0,,P,T1586.001,,
633,1654936860.817696,1654936860.936062,TCP,192.168.1.3,46274.0,192.168.2.2,80.0,,P,T1586.001,,
634,1654936860.817996,1654936860.93698,TCP,192.168.2.2,80.0,192.168.1.3,46274.0,,P,T1586.001,,
635,1654936860.936219,1654936861.02484,TCP,192.168.1.3,46276.0,192.168.2.2,80.0,,P,T1586.001,,
636,1654936860.936996,1654936861.02517,TCP,192.168.2.2,80.0,192.168.1.3,46276.0,,P,T1586.001,,
637,1654936861.024969,1654936861.116484,TCP,192.168.1.3,46278.0,192.168.2.2,80.0,,P,T1586.001,,
638,1654936861.025278,1654936861.116779,TCP,192.168.2.2,80.0,192.168.1.3,46278.0,,P,T1586.001,,
639,1654936861.116695,1654936861.239386,TCP,192.168.1.3,46280.0,192.168.2.2,80.0,,P,T1586.001,,
640,1654936861.11691,1654936861.239768,TCP,192.168.2.2,80.0,192.168.1.3,46280.0,,P,T1586.001,,
641,1654936861.239508,1654936861.47582,TCP,192.168.1.3,46282.0,192.168.2.2,80.0,,P,T1586.001,,
642,1654936861.239778,1654936861.476418,TCP,192.168.2.2,80.0,192.168.1.3,46282.0,,P,T1586.001,,
643,1654936861.476454,1654936861.652503,TCP,192.168.1.3,46284.0,192.168.2.2,80.0,,P,T1586.001,,
644,1654936861.477001,1654936861.652908,TCP,192.168.2.2,80.0,192.168.1.3,46284.0,,P,T1586.001,,
645,1654936861.652694,1654936861.804104,TCP,192.168.1.3,46286.0,192.168.2.2,80.0,,P,T1586.001,,
646,1654936861.653118,1654936861.804487,TCP,192.168.2.2,80.0,192.168.1.3,46286.0,,P,T1586.001,,
647,1654936861.804316,1654936861.945612,TCP,192.168.1.3,46288.0,192.168.2.2,80.0,,P,T1586.001,,
648,1654936861.804615,1654936861.946156,TCP,192.168.2.2,80.0,192.168.1.3,46288.0,,P,T1586.001,,
649,1654936861.945816,1654936862.101903,TCP,192.168.1.3,46290.0,192.168.2.2,80.0,,P,T1586.001,,
650,1654936861.946178,1654936862.102364,TCP,192.168.2.2,80.0,192.168.1.3,46290.0,,P,T1586.001,,
651,1654936862.102169,1654936862.245518,TCP,192.168.1.3,46292.0,192.168.2.2,80.0,,P,T1586.001,,
652,1654936862.102599,1654936862.245816,TCP,192.168.2.2,80.0,192.168.1.3,46292.0,,P,T1586.001,,
653,1654936862.245686,1654936862.377324,TCP,192.168.1.3,46294.0,192.168.2.2,80.0,,P,T1586.001,,
654,1654936862.246161,1654936862.377592,TCP,192.168.2.2,80.0,192.168.1.3,46294.0,,P,T1586.001,,
655,1654936862.37747,1654936862.519689,TCP,192.168.1.3,46296.0,192.168.2.2,80.0,,P,T1586.001,,
656,1654936862.377794,1654936862.5202,TCP,192.168.2.2,80.0,192.168.1.3,46296.0,,P,T1586.001,,
657,1654936862.519775,1654936862.650044,TCP,192.168.1.3,46298.0,192.168.2.2,80.0,,P,T1586.001,,
658,1654936862.520214,1654936862.650446,TCP,192.168.2.2,80.0,192.168.1.3,46298.0,,P,T1586.001,,
659,1654936862.650355,1654936862.776647,TCP,192.168.1.3,46300.0,192.168.2.2,80.0,,P,T1586.001,,
660,1654936862.650613,1654936862.777036,TCP,192.168.2.2,80.0,192.168.1.3,46300.0,,P,T1586.001,,
661,1654936862.776648,1654936862.930212,TCP,192.168.1.3,46302.0,192.168.2.2,80.0,,P,T1586.001,,
662,1654936862.777046,1654936862.930801,TCP,192.168.2.2,80.0,192.168.1.3,46302.0,,P,T1586.001,,
663,1654936862.930636,1654936863.135458,TCP,192.168.1.3,46304.0,192.168.2.2,80.0,,P,T1586.001,,
664,1654936862.930966,1654936863.135995,TCP,192.168.2.2,80.0,192.168.1.3,46304.0,,P,T1586.001,,
665,1654936863.135785,1654936863.262906,TCP,192.168.1.3,46306.0,192.168.2.2,80.0,,P,T1586.001,,
666,1654936863.13625,1654936863.263205,TCP,192.168.2.2,80.0,192.168.1.3,46306.0,,P,T1586.001,,
667,1654936863.263089,1654936863.409508,TCP,192.168.1.3,46308.0,192.168.2.2,80.0,,P,T1586.001,,
668,1654936863.263305,1654936863.410105,TCP,192.168.2.2,80.0,192.168.1.3,46308.0,,P,T1586.001,,
669,1654936863.409828,1654936863.597188,TCP,192.168.1.3,46310.0,192.168.2.2,80.0,,P,T1586.001,,
670,1654936863.41039,1654936863.597636,TCP,192.168.2.2,80.0,192.168.1.3,46310.0,,P,T1586.001,,
671,1654936863.597499,1654936863.713474,TCP,192.168.1.3,46312.0,192.168.2.2,80.0,,P,T1586.001,,
672,1654936863.597828,1654936863.713686,TCP,192.168.2.2,80.0,192.168.1.3,46312.0,,P,T1586.001,,
673,1654936863.713576,1654936863.818198,TCP,192.168.1.3,46314.0,192.168.2.2,80.0,,P,T1586.001,,
674,1654936863.713779,1654936863.818662,TCP,192.168.2.2,80.0,192.168.1.3,46314.0,,P,T1586.001,,
675,1654936863.818416,1654936863.91617,TCP,192.168.1.3,46316.0,192.168.2.2,80.0,,P,T1586.001,,
676,1654936863.818717,1654936863.916448,TCP,192.168.2.2,80.0,192.168.1.3,46316.0,,P,T1586.001,,
677,1654936863.916295,1654936864.029076,TCP,192.168.1.3,46318.0,192.168.2.2,80.0,,P,T1586.001,,
678,1654936863.916549,1654936864.029308,TCP,192.168.2.2,80.0,192.168.1.3,46318.0,,P,T1586.001,,
679,1654936864.029186,1654936864.115642,TCP,192.168.1.3,46320.0,192.168.2.2,80.0,,P,T1586.001,,
680,1654936864.029445,1654936864.115902,TCP,192.168.2.2,80.0,192.168.1.3,46320.0,,P,T1586.001,,
681,1654936864.115797,1654936864.231851,TCP,192.168.1.3,46322.0,192.168.2.2,80.0,,P,T1586.001,,
682,1654936864.116092,1654936864.232047,TCP,192.168.2.2,80.0,192.168.1.3,46322.0,,P,T1586.001,,
683,1654936864.231945,1654936864.349086,TCP,192.168.1.3,46324.0,192.168.2.2,80.0,,P,T1586.001,,
684,1654936864.232155,1654936864.349458,TCP,192.168.2.2,80.0,192.168.1.3,46324.0,,P,T1586.001,,
685,1654936864.349168,1654936864.449135,TCP,192.168.1.3,46326.0,192.168.2.2,80.0,,P,T1586.001,,
686,1654936864.349466,1654936864.449495,TCP,192.168.2.2,80.0,192.168.1.3,46326.0,,P,T1586.001,,
687,1654936864.449226,1654936864.531141,TCP,192.168.1.3,46328.0,192.168.2.2,80.0,,P,T1586.001,,
688,1654936864.449613,1654936864.531331,TCP,192.168.2.2,80.0,192.168.1.3,46328.0,,P,T1586.001,,
689,1654936864.531259,1654936864.634063,TCP,192.168.1.3,46330.0,192.168.2.2,80.0,,P,T1586.001,,
690,1654936864.531418,1654936864.63418,TCP,192.168.2.2,80.0,192.168.1.3,46330.0,,P,T1586.001,,
691,1654936864.634247,1654936864.716983,TCP,192.168.1.3,46332.0,192.168.2.2,80.0,,P,T1586.001,,
692,1654936864.634447,1654936864.717268,TCP,192.168.2.2,80.0,192.168.1.3,46332.0,,P,T1586.001,,
693,1654936864.717373,1654936864.816519,TCP,192.168.1.3,46334.0,192.168.2.2,80.0,,P,T1586.001,,
694,1654936864.717656,1654936864.816742,TCP,192.168.2.2,80.0,192.168.1.3,46334.0,,P,T1586.001,,
695,1654936864.816634,1654936864.910061,TCP,192.168.1.3,46336.0,192.168.2.2,80.0,,P,T1586.001,,
696,1654936864.816918,1654936864.910441,TCP,192.168.2.2,80.0,192.168.1.3,46336.0,,P,T1586.001,,
697,1654936864.910173,1654936864.999313,TCP,192.168.1.3,46340.0,192.168.2.2,80.0,,P,T1586.001,,
698,1654936864.910531,1654936864.999535,TCP,192.168.2.2,80.0,192.168.1.3,46340.0,,P,T1586.001,,
699,1654936865.000973,1654936865.074937,TCP,192.168.1.3,46342.0,192.168.2.2,80.0,,P,T1586.001,,
700,1654936865.001341,1654936865.075079,TCP,192.168.2.2,80.0,192.168.1.3,46342.0,,P,T1586.001,,
701,1654936865.07504,1654936865.145433,TCP,192.168.1.3,46344.0,192.168.2.2,80.0,,P,T1586.001,,
702,1654936865.075204,1654936865.145568,TCP,192.168.2.2,80.0,192.168.1.3,46344.0,,P,T1586.001,,
703,1654936865.145571,1654936865.232424,TCP,192.168.1.3,46346.0,192.168.2.2,80.0,,P,T1586.001,,
704,1654936865.145761,1654936865.232687,TCP,192.168.2.2,80.0,192.168.1.3,46346.0,,P,T1586.001,,
705,1654936865.232592,1654936865.337311,TCP,192.168.1.3,46350.0,192.168.2.2,80.0,,P,T1586.001,,
706,1654936865.232761,1654936865.337983,TCP,192.168.2.2,80.0,192.168.1.3,46350.0,,P,T1586.001,,
707,1654936865.337712,1654936865.427497,TCP,192.168.1.3,46352.0,192.168.2.2,80.0,,P,T1586.001,,
708,1654936865.338193,1654936865.427741,TCP,192.168.2.2,80.0,192.168.1.3,46352.0,,P,T1586.001,,
709,1654936865.427612,1654936865.534124,TCP,192.168.1.3,46354.0,192.168.2.2,80.0,,P,T1586.001,,
710,1654936865.427859,1654936865.534372,TCP,192.168.2.2,80.0,192.168.1.3,46354.0,,P,T1586.001,,
711,1654936865.53432,1654936865.632261,TCP,192.168.1.3,46356.0,192.168.2.2,80.0,,P,T1586.001,,
712,1654936865.534605,1654936865.632536,TCP,192.168.2.2,80.0,192.168.1.3,46356.0,,P,T1586.001,,
713,1654936865.632373,1654936865.737704,TCP,192.168.1.3,46358.0,192.168.2.2,80.0,,P,T1586.001,,
714,1654936865.632671,1654936865.73806,TCP,192.168.2.2,80.0,192.168.1.3,46358.0,,P,T1586.001,,
715,1654936865.737859,1654936865.837462,TCP,192.168.1.3,46360.0,192.168.2.2,80.0,,P,T1586.001,,
716,1654936865.738073,1654936865.837751,TCP,192.168.2.2,80.0,192.168.1.3,46360.0,,P,T1586.001,,
717,1654936865.837576,1654936865.942632,TCP,192.168.1.3,46362.0,192.168.2.2,80.0,,P,T1586.001,,
718,1654936865.837843,1654936865.942837,TCP,192.168.2.2,80.0,192.168.1.3,46362.0,,P,T1586.001,,
719,1654936865.942726,1654936866.561447,TCP,192.168.1.3,46364.0,192.168.2.2,80.0,,P,T1586.001,,
720,1654936865.942926,1654936866.563122,TCP,192.168.2.2,80.0,192.168.1.3,46364.0,,P,T1586.001,,
