Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
187,1715532281.7031214,1715532281.70512,TCP,192.168.10.2,42942.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
188,1715532281.7033317,1715532281.705243,TCP,192.168.10.1,9200.0,192.168.10.2,42942.0,,,,,
189,1715532282.078084,1715532282.0802855,TCP,192.168.10.2,42954.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
190,1715532282.0783134,1715532282.080413,TCP,192.168.10.1,9200.0,192.168.10.2,42954.0,,,,,
191,1715532282.5697358,1715532282.5748658,TCP,192.168.10.2,42956.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
192,1715532282.5699463,1715532282.574998,TCP,192.168.10.1,9200.0,192.168.10.2,42956.0,,,,,
193,1715532282.6314662,1715532282.63564,TCP,192.168.10.2,42970.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
194,1715532282.6317172,1715532282.6357377,TCP,192.168.10.1,9200.0,192.168.10.2,42970.0,,,,,
195,1715532282.634546,1715532282.6359785,TCP,192.168.10.2,42976.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
196,1715532282.6347544,1715532282.6360707,TCP,192.168.10.1,9200.0,192.168.10.2,42976.0,,,,,
197,1715532282.6476998,1715532282.6502516,TCP,192.168.10.2,42984.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
198,1715532282.647918,1715532282.6503532,TCP,192.168.10.1,9200.0,192.168.10.2,42984.0,,,,,
199,1715532283.219247,1715532283.2211325,TCP,192.168.10.2,42986.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
200,1715532283.2194407,1715532283.2212584,TCP,192.168.10.1,9200.0,192.168.10.2,42986.0,,,,,
201,1715532283.6199107,1715532283.6235476,TCP,192.168.10.2,42992.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
202,1715532283.6201909,1715532283.623812,TCP,192.168.10.1,9200.0,192.168.10.2,42992.0,,,,,
203,1715532283.6475377,1715532283.6495855,TCP,192.168.10.2,43004.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
204,1715532283.6477926,1715532283.6497242,TCP,192.168.10.1,9200.0,192.168.10.2,43004.0,,,,,
205,1715532283.6614242,1715532283.6633952,TCP,192.168.10.2,43012.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
206,1715532283.661672,1715532283.663516,TCP,192.168.10.1,9200.0,192.168.10.2,43012.0,,,,,
207,1715532283.6671526,1715532283.676013,TCP,192.168.10.2,43024.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
208,1715532283.6673627,1715532283.676126,TCP,192.168.10.1,9200.0,192.168.10.2,43024.0,,,,,
209,1715532283.6743348,1715532283.676341,TCP,192.168.10.2,43028.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
210,1715532283.6745682,1715532283.6764476,TCP,192.168.10.1,9200.0,192.168.10.2,43028.0,,,,,
211,1715532283.6985507,1715532283.700884,TCP,192.168.10.2,43044.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
212,1715532283.6987808,1715532283.7010317,TCP,192.168.10.1,9200.0,192.168.10.2,43044.0,,,,,
213,1715532283.83212,1715532283.8350325,TCP,192.168.10.2,43046.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
214,1715532283.832332,1715532283.83516,TCP,192.168.10.1,9200.0,192.168.10.2,43046.0,,,,,
215,1715532283.8467555,1715532283.849584,TCP,192.168.10.2,43048.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
216,1715532283.8469408,1715532283.8497367,TCP,192.168.10.1,9200.0,192.168.10.2,43048.0,,,,,
217,1715532284.7510412,1715532284.7576897,TCP,192.168.10.2,43050.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
218,1715532284.7512352,1715532284.757807,TCP,192.168.10.1,9200.0,192.168.10.2,43050.0,,,,,
219,1715532284.7573397,1715532284.7599351,TCP,192.168.10.2,43062.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
220,1715532284.757484,1715532284.7600708,TCP,192.168.10.1,9200.0,192.168.10.2,43062.0,,,,,
221,1715532284.872014,1715532284.8740425,TCP,192.168.10.2,43068.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
222,1715532284.8722186,1715532284.8741512,TCP,192.168.10.1,9200.0,192.168.10.2,43068.0,,,,,
223,1715532284.8830209,1715532284.8848577,TCP,192.168.10.2,43072.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
224,1715532284.883217,1715532284.8849764,TCP,192.168.10.1,9200.0,192.168.10.2,43072.0,,,,,
225,1715532284.8876152,1715532284.8894184,TCP,192.168.10.2,43088.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
226,1715532284.8877969,1715532284.8895452,TCP,192.168.10.1,9200.0,192.168.10.2,43088.0,,,,,
